tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
NUR.NA1.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;356;;612
NUR.NA1.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;360;;616
NUR.NA1.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;364;;620
NUR.NA1.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;368;;624
NUR.NA1.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;372;;628
NUR.NA1.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;376;;632
NUR.NA2.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;380;;636
NUR.NA2.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;384;;640
NUR.NA2.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;388;;644
NUR.NA2.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;392;;648
NUR.NA2.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;396;;652
NUR.NA2.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;400;;656
NUR.NA3.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;404;;660
NUR.NA3.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;408;;664
NUR.NA3.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;412;;668
NUR.NA3.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;416;;672
NUR.NA3.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;420;;676
NUR.NA3.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;424;;680
NUR.NA4.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;428;;684
NUR.NA4.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;432;;688
NUR.NA4.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;436;;692
NUR.NA4.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;440;;696
NUR.NA4.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;444;;700
NUR.NA4.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;448;;704
NUR.Upr1;Пуск1  в ДКМ Byte 0 (30);INT (1 byte);Write;ДКМ;30 //Работает;0;;-1
NUR.Upr2;Стоп1  в ДКМ Byte 0 (30);INT (1 byte);Write;ДКМ;30 //Работает;0;;-1
NUR.Upr3;Пуск2  в ДКМ Byte 0 (30);INT (1 byte);Write;ДКМ;30 //Работает;0;;-1
NUR.Upr4;Стоп2  в ДКМ Byte 0 (30);INT (1 byte);Write;ДКМ;30 //Работает;0;;-1
