tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
KO.KO14.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;180;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO14.Z5.Motor;Привод;INT (4 bytes);W;ANY;60;1;;, , , , , , Single
KO.KO15.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;184;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO15.Z1.Motor;Привод;INT (4 bytes);W;ANY;66;1;;, , , , , , Single
KO.KO15.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;188;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO15.Z2.Motor;Привод;INT (4 bytes);W;ANY;66;1;;, , , , , , Single
KO.KO15.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;192;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO15.Z3.Motor;Привод;INT (4 bytes);W;ANY;66;1;;, , , , , , Single
KO.KO15.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;196;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO15.Z4.Motor;Привод;INT (4 bytes);W;ANY;66;1;;, , , , , , Single
KO.KO15.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;200;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO15.Z5.Motor;Привод;INT (4 bytes);W;ANY;66;1;;, , , , , , Single
KO.KO16.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;204;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO16.Z1.Motor;Привод;INT (4 bytes);W;ANY;72;1;;, , , , , , Single
KO.KO16.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;208;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO16.Z2.Motor;Привод;INT (4 bytes);W;ANY;72;1;;, , , , , , Single
KO.KO16.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;212;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO16.Z3.Motor;Привод;INT (4 bytes);W;ANY;72;1;;, , , , , , Single
