tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
tal.N1(MM-1);Мото1/час за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;20;;532
tal.N1(GG);Мото1/час за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;24;;536
tal.N1(GG-1);Мото1/час за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;28;;540
tal.FE5.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;32;;544
tal.FE5.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;36;;548
tal.FE5.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;40;;552
tal.FE5.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;44;;556
tal.FE5.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;48;;560
tal.FE5.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;52;;564
tal.FE5.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;56;;568
tal.FE5.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;60;;572
tal.FE1.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;64;;576
tal.FE1.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;68;;580
tal.FE1.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;72;;584
tal.FE1.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;76;;588
tal.FE1.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;80;;592
tal.FE1.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;84;;596
tal.FE1.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;88;;600
tal.FE1.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;92;;604
tal.FE2.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;96;;608
tal.FE2.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;100;;612
tal.FE2.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;104;;616
tal.FE2.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;108;;620
tal.FE2.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;112;;624
tal.FE2.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;116;;628
tal.FE2.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;120;;632
tal.FE2.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;124;;636
tal.FE3.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;128;;640
tal.FE3.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;132;;644
tal.FE3.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;136;;648
tal.FE3.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;140;;652
tal.FE3.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;144;;656
tal.FE3.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;148;;660
tal.FE3.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;152;;664
tal.FE3.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;156;;668
tal.FE4.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;160;;672
tal.FE4.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;164;;676
tal.FE4.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;168;;680
tal.FE4.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;172;;684
tal.FE4.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;176;;688
tal.FE4.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;180;;692
tal.FE4.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;184;;696
tal.FE4.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;188;;700
