tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
SZR.PCH31;Нагрузка ПЧ;FLOAT (4 bytes);Read;ИНР;0;252;;252
SZR.PCH4_G;Готовность ПЧ;BOOL (1 bit);Read;ИНР;0;256;&h01;256
SZR.PCH4_W;Работа ПЧ;BOOL (1 bit);Read;ИНР;0;260;&h01;260
SZR.PCH4_A;Авария ПЧ;BOOL (1 bit);Read;ИНР;0;268;&h01;268
SZR.PCH4;Нагрузка ПЧ;INT (4 bytes);Read;ИНР;0;288;;288
SZR.PCH41;Нагрузка ПЧ;FLOAT (4 bytes);Read;ИНР;0;292;;292
SZR.PCH2_G;Готовность ПЧ;BOOL (1 bit);Read;ИНР;1;4;&h01;260
SZR.PCH2_W;Работа ПЧ;BOOL (1 bit);Read;ИНР;1;8;&h01;264
SZR.PCH2_A;Авария ПЧ;BOOL (1 bit);Read;ИНР;1;16;&h01;272
SZR.PCH2;Нагрузка ПЧ 2;INT (4 bytes);Read;ИНР;1;36;;292
SZR.PCH21;Нагрузка ПЧ 2;FLOAT (4 bytes);Read;ИНР;1;40;;296
SZR.PCH1_G;Готовность ПЧ;BOOL (1 bit);Read;ИНР;1;56;&h01;312
SZR.PCH1_W;Работа ПЧ;BOOL (1 bit);Read;ИНР;1;60;&h01;316
SZR.PCH1_A;Авария ПЧ;BOOL (1 bit);Read;ИНР;1;68;&h01;324
SZR.PCH1;Нагрузка ПЧ 1;INT (4 bytes);Read;ИНР;1;88;;344
SZR.PCH11;Нагрузка ПЧ 1;FLOAT (4 bytes);Read;ИНР;1;92;;348
SZR.P1_500.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;116;;372
SZR.P1_500.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;120;;376
SZR.P2_500.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;124;;380
SZR.P2_500.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;128;;384
SZR.P3_VK.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;132;;388
SZR.P3_VK.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;136;;392
SZR.P4_VK.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;140;;396
SZR.P4_VK.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;144;;400
SZR.E1_500.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;1;148;;404
SZR.E1_500.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;1;152;;408
SZR.E1_500.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;156;;412
SZR.E1_500.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;160;;416
SZR.E1_500.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);Read;ИНР;1;164;;420
SZR.E1_500.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;1;168;;424
SZR.E1_500.Q(GG);Объем за текущие год;FLOAT (4 bytes);Read;ИНР;1;172;;428
SZR.E1_500.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);Read;ИНР;1;176;;432
SZR.E2_500.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;1;180;;436
SZR.E2_500.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;1;184;;440
SZR.E2_500.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;188;;444
SZR.E2_500.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;192;;448
SZR.E2_500.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);Read;ИНР;1;196;;452
SZR.E2_500.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;1;200;;456
SZR.E2_500.Q(GG);Объем за текущие год;FLOAT (4 bytes);Read;ИНР;1;204;;460
SZR.E2_500.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);Read;ИНР;1;208;;464
SZR.NA1.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;216;;472
SZR.NA1.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;216;;472
SZR.NA1.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;220;;476
SZR.NA1.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;224;;480
SZR.NA1.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;228;;484
SZR.NA1.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;232;;488
SZR.NA1.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;236;;492
SZR.NA1.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;240;;496
SZR.NA1.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;244;;500
SZR.NA2.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;248;;504
SZR.NA2.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;248;;504
SZR.NA2.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;252;;508
SZR.NA2.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;256;;512
