tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
mkBG.M1_P;мощность Р М1;INT (4 bytes);R;ИНР;2;88;;1, 0, , , , , 
mkBG.M1_Q;мощность Q М1;INT (4 bytes);R;ИНР;2;92;;1, 0, , , , , 
mkBG.M1_S;мощность S М1;INT (4 bytes);R;ИНР;2;96;;1, 0, , , , , 
mkBG.M2_P;мощность Р М2;INT (4 bytes);R;ИНР;2;100;;1, 0, , , , , 
mkBG.M2_Q;мощность Q М2;INT (4 bytes);R;ИНР;2;104;;1, 0, , , , , 
mkBG.M2_S;мощность S М2;INT (4 bytes);R;ИНР;2;108;;1, 0, , , , , 
mkBG.M1_A;электроэнергия А+ М1;INT (4 bytes);R;ИНР;2;112;;1, 0, , , , , 
mkBG.M1_TD;электроэнергия М1 текущий день;INT (4 bytes);R;ИНР;2;116;;1, 0, , , , , 
mkBG.M2_A;электроэнергия А+ М2;INT (4 bytes);R;ИНР;2;120;;1, 0, , , , , 
mkBG.M1_D-1;электроэнергия М1 прошедш день;INT (4 bytes);R;ИНР;2;124;;1, 0, , , , , 
mkBG.FW1;ответ от FASTWELL 1 получен;BOOL (1 bit);R;ИНР;2;128;&h01;, , , , , , 
mkBG.FW2;ответ от FASTWELL 2 получен;BOOL (1 bit);R;ИНР;2;128;&h02;, , , , , , 
mkBG.MBA8;ответ от МВА8 получен;BOOL (1 bit);R;ИНР;2;128;&h04;, , , , , , 
mkBG.MERK1;ответ от Меркурия 1 получен;BOOL (1 bit);R;ИНР;2;128;&h08;, , , , , , 
mkBG.MERK2;ответ от Меркурия 2 получен;BOOL (1 bit);R;ИНР;2;128;&h10;, , , , , , 
mkBG.Rez1;резерв;BOOL (1 bit);R;ИНР;2;128;&h20;, , , , , , 
mkBG.Rez2;резерв;BOOL (1 bit);R;ИНР;2;128;&h40;, , , , , , 
mkBG.Rez3;резерв;BOOL (1 bit);R;ИНР;2;128;&h80;, , , , , , 
mkBG.Rez4;резерв;BOOL (1 bit);R;ИНР;2;129;&h01;, , , , , , 
mkBG.Rez5;резерв;BOOL (1 bit);R;ИНР;2;129;&h02;, , , , , , 
mkBG.Rez6;резерв;BOOL (1 bit);R;ИНР;2;129;&h04;, , , , , , 
mkBG.Rez7;резерв;BOOL (1 bit);R;ИНР;2;129;&h08;, , , , , , 
mkBG.Rez8;резерв;BOOL (1 bit);R;ИНР;2;129;&h10;, , , , , , 
